point,viable,frac_seeds_collapsed,slope_raw,slope_raw_seed_sd,slope,slope_seed_sd,n_seeds,wage_led,wage_led_raw,chord_raw,chord,wage_led_chord,viable_chord,rho_star,rho_star_in_support,quad_coef,quad_coef_se,n_rho,Output_lo,Total_Capital_lo,Investment_lo,Unemployment_Rate_lo,Wage_Share_lo,Profit_Share_lo,Average_Utilization_lo,Capitalist_Consumption_lo,Tax_Rate_lo,Consumption_lo,Employment_lo,Wage_Rate_lo,Money_Buffer_lo,Output_hi,Total_Capital_hi,Investment_hi,Unemployment_Rate_hi,Wage_Share_hi,Profit_Share_hi,Average_Utilization_hi,Capitalist_Consumption_hi,Tax_Rate_hi,Consumption_hi,Employment_hi,Wage_Rate_hi,Money_Buffer_hi,sigma,draw
319,1.0,0.0,-19.70669993779805,5.9391780142663775,-19.70669993779805,5.9391780142663775,3,1.0,1.0,-25.97780798223249,-25.97780798223249,1.0,1.0,0.6462689999579293,1.0,67.36458150217409,10.405544698615232,4,68.21925288171617,168.27352552487977,6.536516373596264,0.55281045751634,0.5444969976330816,0.45550300236691843,0.4351577681529551,25.90504740265439,0.12228040160526558,61.682736508119916,44.71895424836601,0.8307403621440822,0.0,63.02369128526968,225.7706416508518,8.696329054556534,0.6504575163398693,0.4524603562731679,0.5475396437268322,0.2814089032348155,25.724016153741402,0.1610464485222075,54.32736223071314,34.954248366013076,0.8165754921897875,0.0,1.25,31
320,0.0,1.0,560.5110398881361,2.0795552606111003,,,3,,0.0,5.816024045850577e-50,,,0.0,0.4400000000000016,1.0,4670.925332401026,2088.9013122149117,4,8.156570576600393e-54,4.946714304473997e-52,8.962402884985538e-109,1.0,0.0,1.0,0.0,2.802717867050129e-54,0.6000000000000001,8.156570576600392e-54,0.0,0.8082132356214394,0.0,1.1640204662277756e-50,7.059433418633348e-49,2.8785550963891672e-102,1.0,0.0,1.0,0.0,4.1424482778057234e-51,0.6000000000000001,1.1640204662277758e-50,0.0,0.8082132356214394,0.0,1.5,0
321,0.0,1.0,51.170574019627004,88.63003405445798,,,3,,0.0,8.129469279289012e-52,,,0.0,0.43999999999999867,1.0,426.42145016354607,190.70146992594854,4,5.442969381502373e-54,3.3009969380432754e-52,3.84645196363441e-109,1.0,0.0,1.0,0.0,1.7989136103746445e-54,0.6000000000000001,5.442969381502373e-54,0.0,0.7862620788715889,0.0,1.6803235496728265e-52,1.01906560621897e-50,4.1388616706921067e-106,1.0,0.0,1.0,0.0,5.575007536415613e-53,0.6000000000000001,1.6803235496728265e-52,0.0,0.7862620788715889,0.0,1.5,1
322,0.0,1.0,571.7383680333212,6.488833694919171,,,3,,0.0,1.1921439443539933e-50,,,0.0,0.44000000000000195,1.0,4764.486400277536,2130.743093778798,4,7.068439196666247e-54,4.286795406976914e-52,6.450782772171063e-109,1.0,0.0,1.0,0.0,2.376921927454594e-54,0.6000000000000001,7.068439196666247e-54,0.0,0.8082132356214394,0.0,2.3913563279046535e-51,1.450285563429865e-49,8.706469196021381e-104,1.0,0.0,1.0,0.0,8.001568544101155e-52,0.6000000000000001,2.3913563279046535e-51,0.0,0.8082132356214394,0.0,1.5,2
323,0.0,1.0,9.000673985905494e-52,3.409590931621155e-52,,,3,,0.0,1.2165862524254536e-52,,,0.0,0.4319660684520601,1.0,6.614841874574652e-51,2.6145132229222465e-51,4,2.74762701190134e-54,2.4794645451048816e-52,9.832848758971066e-110,1.0,0.0,1.0,0.0,9.296730987652136e-55,0.6000000000000001,2.74762701190134e-54,0.0,0.8082132356214394,0.0,2.7079352060410417e-53,2.4436465738389444e-51,9.38893224590781e-108,1.0,0.0,1.0,0.0,9.009392188298374e-54,0.6000000000000001,2.7079352060410417e-53,0.0,0.8082132356214394,0.0,1.5,3
324,0.0,1.0,543.4994978237015,102.20279992445852,,,3,,0.0,298.9361600668952,,,0.0,0.3928539220608453,1.0,2536.254748084883,202.63554468978813,4,1.0193131340820242e-53,6.18182704820455e-52,1.4084062107324256e-108,1.0,0.0,1.0,0.0,2.10183437352567e-54,0.6000000000000001,1.019313134082024e-53,0.0,0.8082132356214394,0.0,59.78723201337906,171.4674817574122,10.714744044081264,0.6699999999999999,0.21056235900976275,0.7894376409902373,0.3130915086382536,13.168904451567267,0.4009328513218167,49.0724879692978,33.0,0.9203179259128094,0.0,1.5,4
325,0.0,1.0,541.9679834574066,8.492538925997492,,,3,,0.0,796.6551326542304,,,0.0,0.5827248909395526,1.0,-3275.724980124247,1629.7659451549546,4,1.687567592708934e-39,1.0391733899528773e-37,3.4597986260671286e-80,1.0,0.0,1.0,0.0,6.146183203998572e-40,0.6000000000000001,1.687567592708934e-39,0.0,0.8082132356214394,0.0,159.33102653084612,1058.7701100407885,50.77347390933929,0.5093464052287582,0.2625715203266487,0.7374284796733512,0.14012719723782033,71.17931680541419,0.1413271698662038,108.55755262150683,49.06535947712418,0.8531374408775262,0.0,1.5,5
326,0.0,1.0,560.7886110673791,4.598455977618218,,,3,,0.0,4.758936170559641e-50,,,0.0,0.43999999999999945,1.0,4673.238425561387,2089.9357589238793,4,8.178488668512849e-54,4.960006966846239e-52,9.018007943365694e-109,1.0,0.0,1.0,0.0,2.808232537978897e-54,0.6000000000000001,8.178488668512849e-54,0.0,0.8082132356214394,0.0,9.526050829787796e-51,5.777262816807269e-49,1.6992968422390533e-102,1.0,0.0,1.0,0.0,3.307391100492488e-51,0.6000000000000001,9.526050829787796e-51,0.0,0.8082132356214394,0.0,1.5,6
327,0.0,1.0,574.3577474218196,103.45371076916308,,,3,,0.0,299.0472555955755,,,0.0,0.39716677395432914,1.0,2792.6661912112677,88.46169559013241,4,1.1274162175134983e-53,6.837439678716604e-52,1.8705642923324515e-108,1.0,0.0,1.0,0.0,3.8734386576690484e-54,0.6000000000000001,1.1274162175134983e-53,0.0,0.8082132356214394,0.0,59.809451119115124,171.6479985980708,10.709040848509817,0.6699999999999999,0.21109166084861627,0.7889083391513837,0.31538147070285305,18.41643125377185,0.4009305908745975,49.100410270605316,33.0,0.9214149459383577,0.0,1.5,7
328,0.0,1.0,561.2445782821352,0.979677951993025,,,3,,0.0,653.2610399843213,,,0.0,-0.37159374223253355,0.0,321.9645524556674,2777.4852597870363,4,1.7409918708234149e-53,1.0558591151141166e-51,4.16873084163554e-108,1.0,0.0,1.0,0.0,6.102258106482903e-54,0.6000000000000001,1.7409918708234149e-53,0.0,0.8082132356214394,0.0,130.6522079968643,590.61096053444,36.756402287933916,0.4558823529411764,0.3584050646481754,0.6415949353518247,0.2144064689734727,54.08535095642181,0.14729946467123115,93.89580570893038,54.411764705882355,0.860600250542071,0.0,1.5,8
329,0.0,1.0,562.2614624763347,6.834155715295959,,,3,,0.0,6.503741216491668e-50,,,0.0,0.43999999999999795,1.0,4685.512187302651,2095.424752042526,4,8.236599382660984e-54,4.995249364152828e-52,9.15337416693134e-109,1.0,0.0,1.0,0.0,2.827632395717226e-54,0.6000000000000001,8.236599382660984e-54,0.0,0.8082132356214394,0.0,1.3015719032366001e-50,7.893641441064391e-49,3.2761504474888715e-102,1.0,0.0,1.0,0.0,4.582355731290514e-51,0.6000000000000001,1.3015719032366001e-50,0.0,0.8082132356214394,0.0,1.5,9
330,0.0,1.0,568.2047551079326,5.28895689794878,,,3,,0.0,1.0431910167267482e-49,,,0.0,0.4400000000000015,1.0,4735.039625899295,2117.5740959332275,4,8.682199291468809e-54,5.265492283314903e-52,1.0140382998558025e-108,1.0,0.0,1.0,0.0,3.0034242631168134e-54,0.6000000000000001,8.682199291468809e-54,0.0,0.8082132356214394,0.0,2.0872502533826438e-50,1.2658543916784578e-48,8.192300027988063e-102,1.0,0.0,1.0,0.0,7.421847396266775e-51,0.6000000000000001,2.0872502533826438e-50,0.0,0.8082132356214394,0.0,1.5,10
331,0.0,1.0,560.5110398881361,2.0795552606111003,,,3,,0.0,5.816092323594098e-50,,,0.0,0.4400000000000016,1.0,4670.925332401026,2088.9013122149117,4,7.98434639230777e-54,4.842265525662378e-52,8.56387684502636e-109,1.0,0.0,1.0,0.0,2.7370637997939573e-54,0.6000000000000001,7.98434639230777e-54,0.0,0.8082132356214394,0.0,1.1640168993580506e-50,7.05941178664313e-49,2.878546869135484e-102,1.0,0.0,1.0,0.0,4.14243541494645e-51,0.6000000000000001,1.1640168993580503e-50,0.0,0.8082132356214394,0.0,1.5,11
332,0.0,1.0,731.5977075460114,5.7197713733483955,,,3,,0.0,865.5665775269134,,,0.0,-0.6213816383043027,0.0,326.2037127040749,3725.0486775801946,4,3.562217970041526e-53,2.160377872363507e-51,1.7192301949081814e-107,1.0,0.0,1.0,0.0,1.344407640213824e-53,0.6000000000000001,3.562217970041526e-53,0.0,0.8082132356214394,0.0,173.11331550538273,793.5230057138698,49.32497178732638,0.2861437908496732,0.3684287702269376,0.6315712297730623,0.24968139319817265,71.33479389906029,0.07290499204729478,123.78834371805635,71.38562091503267,0.8935995573404508,0.0,1.5,12
333,0.0,1.0,560.5110398881361,2.0795552606111003,,,3,,0.0,5.816024045850577e-50,,,0.0,0.4400000000000016,1.0,4670.925332401026,2088.9013122149117,4,8.156570576600393e-54,4.946714304473997e-52,8.962402884985538e-109,1.0,0.0,1.0,0.0,2.802717867050129e-54,0.6000000000000001,8.156570576600392e-54,0.0,0.8082132356214394,0.0,1.1640204662277756e-50,7.059433418633348e-49,2.8785550963891672e-102,1.0,0.0,1.0,0.0,4.1424482778057234e-51,0.6000000000000001,1.1640204662277758e-50,0.0,0.8082132356214394,0.0,1.5,13
334,0.0,1.0,561.8483081184784,3.2771433033879047,,,3,,0.0,4.051174781887874e-50,,,0.0,0.43999999999999956,1.0,4682.069234320528,2093.8850166602474,4,7.788103461527907e-54,4.723250100769769e-52,8.139022675967528e-109,1.0,0.0,1.0,0.0,2.714830857690569e-54,0.6000000000000001,7.788103461527907e-54,0.0,0.8082132356214394,0.0,8.11013766723728e-51,4.918554143927627e-49,1.2793493552785469e-102,1.0,0.0,1.0,0.0,2.849420896366685e-51,0.6000000000000001,8.11013766723728e-51,0.0,0.8082132356214394,0.0,1.5,14
335,0.0,1.0,428.6831865367429,371.25624524717085,,,3,,0.0,9.562050989199621e-52,,,0.0,0.4399999999999984,1.0,3572.359887806088,1597.6079098456119,4,5.1230429530250035e-54,3.1069711982711697e-52,3.1010796312716084e-109,1.0,0.0,1.0,0.0,1.7833440716728396e-54,0.6000000000000001,5.1230429530250035e-54,0.0,0.8082132356214394,0.0,1.9636406273701746e-52,1.1908888777502484e-50,4.6647137863879875e-106,1.0,0.0,1.0,0.0,6.889696060089326e-53,0.6000000000000001,1.9636406273701746e-52,0.0,0.8082132356214394,0.0,1.5,15
336,0.0,1.0,405.8499722193905,7.576653276469138,,,3,,0.0,603.5561263380927,,,0.0,0.5798463407518087,1.0,-2541.4437806296455,1261.9970526874804,4,1.3341464201358652e-36,1.222422206580486e-34,1.8068138330089084e-74,1.0,0.0,1.0,0.0,2.472147745258416e-37,0.6000000000000001,1.3341464201358656e-36,0.0,0.7862620788715889,0.0,120.71122526761856,724.8416085072649,34.81407559811267,0.5118300653594771,0.34008073779153875,0.6599192622084613,0.12075032676134133,37.48970567763653,0.23569322137056203,85.89714966950591,48.816993464052295,0.8409850388714304,0.0,1.5,16
337,1.0,0.0,-29.397221832045393,3.665558627271492,-29.397221832045393,3.665558627271492,3,1.0,1.0,-35.346303617047454,-35.346303617047454,1.0,1.0,0.730805816163442,0.0,63.683884402688,9.375981845820254,4,72.98306261063426,141.70896185206888,5.488387262800063,0.47738562091503267,0.6040284577225209,0.39597154227747916,0.3688034537026856,25.676360798454763,0.09825596039951774,67.49467534783419,52.26143790849673,0.8438728955888583,0.0,65.91380188722476,185.09884650234525,7.154522188493682,0.5919607843137255,0.5104083010117383,0.48959169898826155,0.21886730659588213,25.5824785252739,0.13661373471759222,58.759279698731085,40.80392156862745,0.8246821557453129,0.0,1.5,17
338,1.0,0.0,-25.603118275434934,6.848938766161829,-25.603118275434934,6.848938766161829,3,1.0,1.0,-36.18589249077221,-36.18589249077221,1.0,1.0,0.6159819108639973,1.0,110.37548047250903,10.169052025422797,4,73.77519253511196,147.42368216144789,5.704291873632911,0.47718954248366013,0.6051122355901167,0.3948877644098832,0.38653486260518677,25.719048497466563,0.09860102097719854,68.07090066147906,52.28104575163399,0.8542672972641369,0.0,66.53801403695752,194.03071903175547,7.540229542038882,0.5947058823529413,0.5102885469790241,0.4897114530209758,0.23472483796612356,25.897016924932586,0.1389061511449623,58.99778449491864,40.529411764705884,0.838061502969578,0.0,1.5,18
339,1.0,0.0,-25.33812332425855,7.871771563564325,-25.33812332425855,7.871771563564325,3,1.0,1.0,-35.25237273340385,-35.25237273340385,1.0,1.0,0.6287446321304264,1.0,98.40458163168596,1.6500224215883328,4,70.34988865886247,135.57519329586367,5.202565486927718,0.49490196078431375,0.6033504462805199,0.3966495537194801,0.36204915196178017,25.55448870703508,0.07818835262496375,65.14732317193476,50.509803921568626,0.8406537305783681,0.0,63.29941411218169,179.1204010855938,6.822944862912827,0.6094117647058823,0.507052400173091,0.492947599826909,0.21292987797065369,25.700304465734888,0.10865575245894249,56.47646924926886,39.05882352941177,0.8222000120035622,0.0,1.5,19
340,1.0,0.0,-12.962675303959921,4.6206679262541845,-12.962675303959921,4.6206679262541845,3,1.0,1.0,-17.74693930809848,-17.74693930809848,1.0,1.0,0.6407475457760353,1.0,46.049383072740476,4.009844483089149,4,61.37284811306634,152.17093091881108,5.907081329572564,0.653921568627451,0.4598746175012381,0.5401253824987619,0.34013470355249936,25.75541092966412,0.1582369905362997,55.46576678349377,34.607843137254896,0.816092699193225,0.0,57.82346025144665,207.63928764635818,8.089155149680943,0.7424183006535947,0.35819000827591974,0.6418099917240802,0.2213648228127663,25.29240190182563,0.1979419712432127,49.734305101765706,25.75816993464052,0.8050403335248882,0.0,1.5,20
341,1.0,0.0,-28.49486607440461,0.9587969974645671,-28.49486607440461,0.9587969974645671,3,1.0,1.0,-35.802708554882805,-35.802708554882805,1.0,1.0,0.6583343729754366,0.0,89.9831967591889,37.800219234213124,4,77.47099367412319,154.27179902126733,5.928122915063085,0.4505228758169934,0.602128696201999,0.397871303798001,0.3729297991287732,36.219152055599444,0.08789109194213772,71.54287075906011,54.947712418300654,0.849080354884566,0.0,70.31045196314663,200.95943288979424,7.782772327240423,0.5682352941176471,0.5087331354892163,0.49126686451078366,0.22145176820944557,34.35893768681397,0.12368808689341082,62.5276796359062,43.1764705882353,0.8283442738648644,0.0,1.5,21
342,0.0,1.0,411.3644688311546,43.09872854543578,,,3,,0.0,500.3162104150436,,,0.0,-1.7212902867462239,0.0,92.59583749266147,2196.0719960527977,4,1.1404110493546006e-64,1.090120990443251e-62,3.6968911540732424e-130,1.0,0.0,1.0,0.0,2.6402617095102564e-65,0.6000000000000001,1.1404110493546006e-64,0.0,0.7799215932373308,0.0,100.06324208300877,165.39773593567972,12.584431411913483,0.23078431372549021,0.712360728705676,0.2876392712943241,0.7874123230397188,20.623423141013525,0.055977350526087356,87.47881067109529,76.92156862745098,0.9469948382420575,0.0,1.5,22
343,1.0,0.0,-28.387620783463962,3.006417808621161,-28.387620783463962,3.006417808621161,3,1.0,1.0,-36.77003998850979,-36.77003998850979,1.0,1.0,0.6410073489301854,1.0,100.66007551678837,37.64617989210337,4,73.45343148158639,141.73200584716466,5.538650600155573,0.4728104575163398,0.6061026590639506,0.3938973409360494,0.37345664637040915,25.7037963802822,0.09677614182947473,67.91478088143081,52.71895424836601,0.844765736656627,0.0,66.09942348388444,185.77822517546556,7.211939213071467,0.5908496732026144,0.5104623485478174,0.4895376514521825,0.21923932582570185,25.58998178301952,0.13621226843329926,58.88748427081296,40.91503267973856,0.8249480528995758,0.0,1.5,23
344,1.0,0.0,-29.485172747666002,6.150847993124083,-29.485172747666002,6.150847993124083,3,1.0,1.0,-34.73125150180497,-34.73125150180497,1.0,1.0,0.8094835717764836,0.0,47.63608707626207,10.788358211091175,4,70.41711602431975,134.2006024186375,5.243976274414293,0.492156862745098,0.6063810778752651,0.393618922124735,0.36782578231102203,24.646093609523987,0.1045418499863439,65.17313974990545,50.7843137254902,0.8411330970386803,0.0,63.47086572395875,179.87729350102168,6.901368426146128,0.6086274509803921,0.5067902230888849,0.493209776911115,0.2127409672939371,24.838423635933598,0.14564918274327157,56.56949729781263,39.13725490196078,0.8223898264431351,0.0,1.5,24
345,1.0,0.0,-39.07092606216393,1.1526696452794378,-39.07092606216393,1.1526696452794378,3,1.0,1.0,-51.64284653514673,-51.64284653514673,1.0,1.0,0.6514595754181154,0.0,128.98136665946166,7.294415828172843,4,83.24252005633936,169.87542445335708,6.546566808331508,0.4148366013071896,0.6021151756548094,0.3978848243451905,0.3851405393666106,29.260558972081913,0.0762681477195453,76.69595324800785,58.51633986928105,0.8567581264208376,0.0,72.91395074931002,210.43042258496052,8.087035298137662,0.5537908496732026,0.5081066133509776,0.49189338664902243,0.2237355578985296,28.917442808059292,0.11671146703199436,64.82691545117235,44.62091503267974,0.8306703844053175,0.0,1.5,25
346,1.0,0.0,-31.806253059659735,3.995686577981949,-31.806253059659735,3.995686577981949,3,1.0,1.0,-37.39611303789204,-37.39611303789204,1.0,1.0,0.6639438632265667,0.0,97.00348776000008,91.91332372544748,4,73.91654089533868,146.66043391086217,5.7255219495141985,0.47483660130718947,0.5998336294694311,0.40016637053056897,0.3616576425908131,26.125491039410832,0.09655748797095016,68.19101894582447,52.51633986928105,0.8443020984803447,0.0,66.43731828776026,193.91587222767225,7.524127567267457,0.5954248366013072,0.501780072261984,0.49821992773801593,0.20980045292369587,25.928797024023226,0.13700948333849472,58.91319072049282,40.45751633986928,0.824224068917693,0.0,1.5,26
347,1.0,0.0,-30.54653719034231,10.562322604978178,-30.54653719034231,10.562322604978178,3,1.0,1.0,-40.54026621909558,-40.54026621909558,1.0,1.0,0.6524329300154279,0.0,100.19664775604573,0.5799409301056802,4,76.12148313871018,136.17778063379487,5.291899503292608,0.4389542483660131,0.6274572010185452,0.37254279898145487,0.42312328992973436,25.721129236710794,0.08680700501702922,70.82958363541758,56.10457516339869,0.8514795718594325,0.0,68.01342989489106,169.72709531073988,6.567385421166537,0.5577777777777778,0.5395666055394125,0.46043339446058745,0.256923825363565,25.85069990493618,0.12380733968609332,61.44604447372452,44.22222222222222,0.829944358980517,0.0,1.5,27
348,1.0,0.0,-30.399483759036286,1.3626794993297922,-30.399483759036286,1.3626794993297922,3,1.0,1.0,-40.398456061121756,-40.398456061121756,1.0,1.0,0.644561881767241,1.0,105.14349767513608,11.5241904675396,4,73.8295623060634,142.35721714417306,5.592134563653789,0.4700653594771242,0.6065759142937491,0.3934240857062508,0.3748847437187253,25.794327364905396,0.09569580360956666,68.23742774240961,52.99346405228758,0.845206335605467,0.0,65.74987109383905,185.97699533204454,7.146048196005371,0.5942483660130718,0.5085965033850814,0.4914034966149185,0.21667142855453217,25.599682661942172,0.13746913118400664,58.60382289783367,40.57516339869281,0.8243400197874529,0.0,1.5,28
349,1.0,0.0,-34.350245320021315,6.4334732940790245,-34.350245320021315,6.4334732940790245,3,1.0,1.0,-46.39292240774038,-46.39292240774038,1.0,1.0,0.6525541216028562,0.0,112.58379963492024,17.537416843171542,4,73.76418081000529,140.73236142614053,5.563788173451134,0.4682352941176471,0.6094346820298955,0.39056531797010446,0.380999230145389,25.59348999472638,0.09567418158941803,68.20039263655413,53.1764705882353,0.8457172567406545,0.0,64.48559632845722,179.59356433963367,6.924745070670755,0.5994117647058824,0.5115385718403904,0.4884614281596095,0.21858662034542567,25.356070071375367,0.14096268440511997,57.56085125778645,40.05882352941177,0.823594283431586,0.0,1.5,29
350,1.0,0.0,-29.397221832045393,3.665558627271492,-29.397221832045393,3.665558627271492,3,1.0,1.0,-35.346303617047454,-35.346303617047454,1.0,1.0,0.730805816163442,0.0,63.683884402688,9.375981845820254,4,72.98306261063426,141.70896185206888,5.488387262800063,0.47738562091503267,0.6040284577225209,0.39597154227747916,0.3688034537026856,25.676360798454763,0.09825596039951774,67.49467534783419,52.26143790849673,0.8438728955888583,0.0,65.91380188722476,185.09884650234525,7.154522188493682,0.5919607843137255,0.5104083010117383,0.48959169898826155,0.21886730659588213,25.5824785252739,0.13661373471759222,58.759279698731085,40.80392156862745,0.8246821557453129,0.0,1.5,30
