sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,c0,anchor
1.25,0.4,4,94.2891600281648,257.2303131973951,12.78887339695764,81.50028663120716,56.470588235294116,0.4352941176470589,0.53865600697689,0.737886735560108,0.46134399302311,0.6132971151895569,0.9075563698829207,0.3320579246766542,0.3320579246766542,141.15340936209364,141.15340936209364,0.4519944767682019,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.4,5,95.0213802822837,257.4671808908074,12.915661720360449,82.10571856192325,57.03921568627451,0.429607843137255,0.5402262543454937,0.737886735560108,0.4597737456545063,0.6086376122631718,0.906296217114517,0.32701401779809797,0.32701401779809797,141.1926712242201,141.1926712242201,0.455441482602269,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.4,6,94.44785116439975,258.2467569648139,12.874697630195769,81.573153534204,56.470588235294116,0.43529411764705883,0.5379688928038592,0.737886735560108,0.4620311071961409,0.6134057099688067,0.9070890463680096,0.3316591472433132,0.3316591472433132,141.31297180256192,141.31297180256192,0.4514308505874351,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.4,7,92.0857319996384,242.09782154132313,12.104891071093538,79.98084092854485,56.0,0.44,0.5473160597800093,0.737886735560108,0.45268394021999064,0.6138290704999846,0.908479444269709,0.3363764458269257,0.3363764458269257,138.76200056579404,138.76200056579404,0.46942689712760866,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.4,8,93.561528934317,252.0482433440832,12.606577310504063,80.95495162381292,56.31372549019608,0.4368627450980393,0.541650064677514,0.737886735560108,0.458349935322486,0.6127833114403728,0.906446033926355,0.33335003180869266,0.33335003180869266,140.34524374889173,140.34524374889173,0.458330972629482,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.4,9,94.57064711682868,252.75832417470033,12.763120209881018,81.80752690694764,57.13725490196079,0.4286274509803921,0.5436756418360379,0.737886735560108,0.45632435816396216,0.6066315402709517,0.9067652758267449,0.3266735723741392,0.3266735723741392,140.45549406726704,140.45549406726704,0.4621843819716406,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.4,10,92.5862912595296,253.31218356483046,12.467553107380386,80.11873815214919,55.35294117647059,0.4464705882352942,0.5378079368477315,0.737886735560108,0.4621920631522685,0.6217777082257164,0.9091482588196412,0.3412939163540071,0.3412939163540071,140.5385105140065,140.5385105140065,0.4497783256512017,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.4,11,93.14927530143802,251.0044284710222,12.521240916661858,80.62803438477619,56.05882352941177,0.43941176470588245,0.5416070326857698,0.737886735560108,0.4583929673142303,0.6140685450830271,0.9045849369691024,0.3355092303782199,0.3355092303782199,140.18075029287542,140.18075029287542,0.4579991973427521,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.4,12,87.8949087159754,237.85821933065048,11.559029953392539,76.33587876258287,52.80392156862745,0.4719607843137255,0.5403060979554307,0.737886735560108,0.4596939020445692,0.6356952820559485,0.9041120718944473,0.36333279062991963,0.36333279062991963,138.06371077241752,138.06371077241752,0.45593639576298334,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.4,13,94.94575361926785,257.50820925173775,12.921785732399291,82.02396788686853,56.96078431372549,0.43039215686274523,0.5399357751492755,0.737886735560108,0.4600642248507245,0.6095045582779014,0.9074937582550472,0.32757514578069274,0.32757514578069274,141.19911985559943,141.19911985559943,0.455165175268711,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.4,14,92.59613678751442,248.36425570987265,12.397690199035242,80.19844658847917,55.8235294117647,0.44176470588235295,0.5425767051022504,0.737886735560108,0.4574232948977496,0.6161416337741438,0.9073645873140452,0.3374793761794683,0.3374793761794683,139.76351253514963,139.76351253514963,0.4599687282281873,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.4,15,94.14954192704324,251.8094535992897,12.678489854802686,81.47105207224055,56.86274509803921,0.4313725490196079,0.5435260538283402,0.737886735560108,0.4564739461716599,0.6083890153295033,0.9066204797082372,0.3289817562291723,0.3289817562291723,140.30681526224774,140.30681526224774,0.46206076472027957,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.4,16,93.99436640976161,251.50063801814758,12.603431884265571,81.39093452549606,56.76470588235294,0.43235294117647066,0.5434506371566432,0.737886735560108,0.4565493628433568,0.6099642416351582,0.9080657039966542,0.32985974720520467,0.32985974720520467,140.2587785370527,140.2587785370527,0.4607990558235097,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.4,17,93.89164342249444,249.73759155263335,12.54833354207523,81.34330988041921,56.84313725490196,0.43156862745098035,0.5447944348945681,0.737886735560108,0.45520556510543186,0.6100063474262504,0.9116114732555758,0.3292580161110646,0.3292580161110646,139.98063564885786,139.98063564885786,0.4642217409022967,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.4,18,94.51609495487612,253.2497448548598,12.66248164403827,81.85361331083783,57.0,0.43000000000000005,0.5427647008109279,0.737886735560108,0.4572352991890722,0.6098251369023221,0.9123135185440306,0.3274517906290771,0.3274517906290771,140.5343046609,140.5343046609,0.4605992752912316,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.4,19,91.47848853474343,250.8367876354821,12.320156873122075,79.15833166162138,54.627450980392155,0.4537254901960785,0.5373767735108975,0.737886735560108,0.4626232264891024,0.6258660458956256,0.9068679333151128,0.34728986142528245,0.34728986142528245,140.15069644802034,140.15069644802034,0.45024236531530093,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,0,90.58927929082598,278.34128850620925,14.062576065424098,76.52670322540187,51.450980392156865,0.48549019607843147,0.5109755861609049,0.737886735560108,0.489024413839095,0.6531973065522999,0.9098392155791085,0.3724772945119895,0.3724772945119895,144.3609031431267,144.3609031431267,0.4021502047993867,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,1,89.34763652429986,275.923613345807,13.833511791433594,75.51412473286628,50.588235294117645,0.49411764705882344,0.5093620520077958,0.737886735560108,0.4906379479922041,0.6582566654171319,0.9069539933845854,0.3795656026053607,0.3795656026053607,144.0028074297152,144.0028074297152,0.399995454038221,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,2,88.64741491217215,270.5583076155788,13.554207813403739,75.09320709876842,50.470588235294116,0.49529411764705894,0.5121051023650178,0.737886735560108,0.4878948976349821,0.6599224137961333,0.9116090997759136,0.38096436303070924,0.38096436303070924,143.1962219746164,143.1962219746164,0.4051436401988394,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,3,86.72259311173919,283.50716239498524,13.58145176264709,73.14114134909211,47.76470588235294,0.5223529411764706,0.4955236300677058,0.737886735560108,0.5044763699322943,0.6803018851573602,0.9046878793120788,0.4025713301312189,0.4025713301312189,145.1088973202619,145.1088973202619,0.37658050760019235,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,4,88.08184988659511,279.2123214344896,13.663901359916958,74.41794852667815,49.254901960784316,0.5074509803921569,0.5031531219317696,0.737886735560108,0.4968468780682304,0.6696644496087386,0.907901206838876,0.39041769402199306,0.39041769402199306,144.48664202221988,144.48664202221988,0.3891409331245839,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,5,90.38067026197054,282.48707678489825,14.084938210246595,76.29573205172393,50.90196078431372,0.49098039215686273,0.5066956988897089,0.737886735560108,0.4933043011102911,0.6573346057523416,0.9063840358469724,0.3765961873218289,0.3765961873218289,144.97616976098269,144.97616976098269,0.3947662004109833,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,6,91.51408908019822,274.7560480080308,14.069989030574488,77.44410004962371,52.549019607843135,0.4745098039215686,0.5166649586043431,0.737886735560108,0.48333504139565686,0.6439224485616616,0.9087266714665357,0.36370690253325116,0.36370690253325116,143.8203532524373,143.8203532524373,0.4116189576314491,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,7,88.7521193924941,281.5050204222152,13.851464211505736,74.90065518098837,49.627450980392155,0.5037254901960785,0.5031436092748076,0.737886735560108,0.49685639072519244,0.6674159821428522,0.9090428301399428,0.3872057265219086,0.3872057265219086,144.82910956933347,144.82910956933347,0.3891700604166173,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,8,89.04865908792857,270.19464156248915,13.62732978410159,75.42132930382698,50.80392156862745,0.4919607843137254,0.5134574636234752,0.737886735560108,0.4865425363765247,0.6557967158587761,0.9074685199122142,0.3779097736892568,0.3779097736892568,143.1428376057312,143.1428376057312,0.406846771490826,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,9,93.23697768147642,296.96166119121585,14.848083059953256,78.38889462152318,52.0,0.48,0.5019467722332428,0.737886735560108,0.49805322776675715,0.6525050069690606,0.9080321881538034,0.3660857938462241,0.3660857938462241,147.08138226966767,147.08138226966767,0.387484478145587,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,10,90.8802856875786,277.0715445914675,14.030564952716727,76.84972073486188,51.76470588235294,0.48235294117647054,0.5125532622405782,0.737886735560108,0.4874467377594219,0.6501859261687694,0.9080784129016309,0.3696822315697503,0.3696822315697503,144.1731958287128,144.1731958287128,0.4056503884924052,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,11,91.20673853170283,275.65296512833766,14.073683278433794,77.13305525326903,52.19607843137255,0.4780392156862745,0.5147681669072901,0.737886735560108,0.48523183309270995,0.6453158305413025,0.9050100317781516,0.3664874933507769,0.3664874933507769,143.95320859573624,143.95320859573624,0.40937580952059804,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,12,88.11945619546177,274.6989161952106,13.590234446043478,74.5292217494183,49.64705882352941,0.5035294117647059,0.5070353766246266,0.737886735560108,0.4929646233753734,0.6643952383252794,0.9038388242412371,0.3872899979520224,0.3872899979520224,143.82039600191277,143.82039600191277,0.3954626965434179,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,13,86.4959764706996,268.42942229057786,13.230803882806782,73.2651725878928,48.84313725490196,0.5115686274509804,0.507974321724706,0.737886735560108,0.492025678275294,0.6706465260807355,0.9082924280059834,0.3945615706539518,0.3945615706539518,142.8728881143911,142.8728881143911,0.39741154236630466,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,14,89.54652432664899,278.63335598803053,13.944348259724691,75.6021760669243,50.490196078431374,0.4950980392156862,0.5074484448294329,0.737886735560108,0.49255155517056715,0.6600488387273474,0.9082484717034977,0.3799072841089838,0.3799072841089838,144.40809155069164,144.40809155069164,0.3966218742165598,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,15,88.46644983865012,272.9418994300584,13.570752675475486,74.89569716317463,50.09803921568628,0.49901960784313715,0.509578506764394,0.737886735560108,0.4904214932356059,0.6618838576606642,0.9075969052808197,0.3837531805643935,0.3837531805643935,143.55624043431598,143.55624043431598,0.3999316982409655,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,16,92.48898754216849,289.3674607830222,14.571929676539856,77.91705786562865,52.05882352941177,0.4794117647058823,0.5064861704647051,0.737886735560108,0.4935138295352948,0.6510157327536138,0.910153041404203,0.3664298187728675,0.3664298187728675,145.98374178921406,145.98374178921406,0.3952300089450723,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,17,91.41351099139345,285.05160089922316,14.263407821641653,77.15010316975182,51.509803921568626,0.4849019607843136,0.5071158985141873,0.737886735560108,0.49288410148581274,0.6564882883258215,0.9152550493682886,0.3711033762892647,0.3711033762892647,145.35529464114197,145.35529464114197,0.39592587570736293,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,18,92.07569873153031,294.6727611394836,14.686214322969679,77.38948440856062,51.254901960784316,0.48745098039215684,0.500952465125098,0.737886735560108,0.4990475348749021,0.6585358138064286,0.9114486659623886,0.37258300810966016,0.37258300810966016,146.7523711487137,146.7523711487137,0.3858656964421855,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.45,19,89.99764401502215,276.9100095006809,13.845500474482755,76.15214354053938,51.0,0.49,0.5100133509310366,0.737886735560108,0.48998664906896333,0.6568488856162347,0.9092294903737448,0.3756739889543818,0.3756739889543818,144.15168104928787,144.15168104928787,0.40110584710322505,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,0,85.8560574503804,305.39385004033466,15.004565663472732,70.85149178690767,45.470588235294116,0.5452941176470588,0.47641360231000573,0.737886735560108,0.5235863976899943,0.6995833486139105,0.9099528726933824,0.42104458522254334,0.42104458522254334,148.27344988602857,148.27344988602857,0.34643327890353626,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,1,83.50844701800199,297.56903323623965,14.452171110469186,69.0562759075328,44.1764705882353,0.558235294117647,0.476031771394543,0.737886735560108,0.523968228605457,0.7068287165309098,0.9075900110154382,0.4324931785730995,0.4324931785730995,147.16117513319296,147.16117513319296,0.3459315044677618,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,2,88.8642218400515,317.9458753715298,15.788228512533374,73.0759933275181,46.94117647058823,0.5305882352941178,0.47535072321052446,0.737886735560108,0.5246492767894755,0.6910459696599244,0.9105928782728562,0.4076945187442457,0.4076945187442457,150.02767212855932,150.02767212855932,0.3446412185587352,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,3,88.61581569569069,314.04110439265077,15.762487011858243,72.85332868383246,47.03921568627451,0.5296078431372548,0.47768081063476314,0.737886735560108,0.5223191893652369,0.6867690437200628,0.9042777189881809,0.40721485790270817,0.40721485790270817,149.488479317591,149.488479317591,0.3484330774908127,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,4,87.82412008642059,309.01279023830847,15.423856363855933,72.40026372256466,46.745098039215684,0.5325490196078432,0.47902010317728366,0.737886735560108,0.5209798968227163,0.690106844455116,0.908345025951243,0.40973765205677654,0.40973765205677654,148.78808790180494,148.78808790180494,0.35067091228737646,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,5,90.53483907350527,326.19307689373363,16.317792517961273,74.21704655554397,47.64705882352941,0.5235294117647058,0.4736314134800129,0.737886735560108,0.5263685865199871,0.6859090112337741,0.9073746985261726,0.40105663730815394,0.40105663730815394,151.15740330010547,151.15740330010547,0.34250729155132903,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,6,87.88863324799672,313.9954028057836,15.574984860073382,72.31364838792332,46.490196078431374,0.5350980392156862,0.4757327770479152,0.737886735560108,0.5242672229520847,0.692370955258313,0.9078269765971566,0.41209609595415286,0.41209609595415286,149.4798631097982,149.4798631097982,0.34545672975418,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,7,84.80324019978923,297.6588568820608,14.630098563225156,70.17314163656408,45.23529411764706,0.5476470588235294,0.4798453613326474,0.737886735560108,0.5201546386673526,0.7005852386606294,0.9113817992824954,0.4237939529532835,0.4237939529532835,147.1748242806864,147.1748242806864,0.3508297516665595,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,8,89.21186163026815,318.7256837179307,15.982201418542337,73.2296602117258,47.15686274509804,0.5284313725490195,0.47571096496814114,0.737886735560108,0.5242890350318589,0.6875832747998684,0.9063806726064473,0.405796008629714,0.405796008629714,150.13640330994633,150.13640330994633,0.34565751344240364,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,9,87.65284621605352,309.1866458419716,15.501800811139491,72.15104540491402,46.6078431372549,0.533921568627451,0.4785375305795028,0.737886735560108,0.5214624694204971,0.6908249728964064,0.9085933787324268,0.41098607840526485,0.41098607840526485,148.81232686027496,148.81232686027496,0.3500716621275141,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,10,87.85907965878624,307.3659459253741,15.430825992461658,72.42825366632461,46.92156862745098,0.5307843137254903,0.48054024367278353,0.737886735560108,0.5194597563272164,0.6885155860698015,0.9087767730130377,0.40858448254791213,0.40858448254791213,148.55586093405157,148.55586093405157,0.3529848087634312,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,11,86.60442943721836,307.2015498725481,15.240528527873977,71.3639009093444,45.96078431372549,0.5403921568627451,0.47754668959453506,0.737886735560108,0.5224533104054648,0.6939534114007918,0.9046180886332389,0.41692879167694574,0.41692879167694574,148.53367700302138,148.53367700302138,0.34805177468415466,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,12,90.41812253053402,328.2110940244314,16.38891812606042,74.02920440447357,47.411764705882355,0.5258823529411766,0.4719142000336252,0.737886735560108,0.5280857999663748,0.6860341728391788,0.9035387620336308,0.4029097965048844,0.4029097965048844,151.4311173097653,151.4311173097653,0.3399566035108251,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,13,91.59353771463003,332.77946260945754,16.63897313066088,74.95456458396916,48.0,0.52,0.47164899487335504,0.737886735560108,0.528351005126645,0.6850473081637667,0.9098280553918486,0.3975975130712758,0.3975975130712758,152.04707766332203,152.04707766332203,0.3396837915483343,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,14,88.07822351132458,307.75060954615003,15.462175128267535,72.61604838305703,47.09803921568628,0.5290196078431372,0.4808100486367746,0.737886735560108,0.5191899513632254,0.6873958438580952,0.9092821931820985,0.407318551178944,0.407318551178944,148.6060247934316,148.6060247934316,0.3533176066358832,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,15,86.69582519530837,308.9779693900667,15.308687204625416,71.38713799068296,45.86274509803921,0.5413725490196079,0.4760679430902792,0.737886735560108,0.5239320569097208,0.6952901009908927,0.906075978158909,0.4172973926762376,0.4172973926762376,148.78291708039887,148.78291708039887,0.3463870815545691,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,16,89.6403732954725,316.06505244604125,15.766517406098385,73.87385588937414,47.666666666666664,0.5233333333333334,0.4785659946778619,0.737886735560108,0.5214340053221381,0.6862242893939432,0.9116323476141037,0.40147952145393095,0.40147952145393095,149.76950258719265,149.76950258719265,0.34960367334742415,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
1.25,0.5,17,89.23015218888801,319.9759098640006,15.999803753128361,73.23034843575965,47.05882352941177,0.5294117647058825,0.4746456765854444,0.737886735560108,0.5253543234145557,0.6911787770694638,0.9133593886071725,0.4063532761022793,0.4063532761022793,150.30848759741403,150.30848759741403,0.34415464773645876,0.0,0.9,1.0,0.0,0.0,0.0,1.0,rho050
