sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,Wage_Rate,Wage_Floor_Binding,Price,c0,eta,enable_prices,prices
0.9,0.35,1,137.0266006174478,385.2852896582921,19.17568350986037,117.85091710758743,81.82352941176471,0.181764705882353,0.5371555749543431,0.6483995578309835,0.46284442504565687,0.45395761994847184,0.9080152358694711,0.12435995872830548,0.12435995872830548,156.47780969146945,156.47780969146945,0.6988516530944792,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.35,2,136.99011183610818,382.684273884871,19.112783075075804,117.8773287610324,82.05882352941177,0.17941176470588238,0.5390762457996174,0.6483995578309835,0.4609237542003825,0.4516919557084507,0.9092005964422497,0.12252433409276717,0.12252433409276717,156.11779433263663,156.11779433263663,0.7036036302651579,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.35,3,141.02752843097394,386.44020204345554,19.760389361034566,121.26713906993936,85.37254901960785,0.14627450980392157,0.5447570336751565,0.6483995578309835,0.45524296632484357,0.4241126087621401,0.9043738097872792,0.09970081023680301,0.09970081023680301,156.63141459066702,156.63141459066702,0.7185820907664194,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.35,4,137.12269395457326,383.97162661620837,19.166795521777612,117.95589843279565,82.05882352941177,0.17941176470588235,0.5384246823786373,0.6483995578309835,0.46157531762136267,0.4518612402485378,0.9089731298956631,0.122694993915678,0.122694993915678,156.29585390193031,156.29585390193031,0.7019283668368018,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.35,5,135.48416121877872,378.4607206457856,18.84962867450397,116.63453254427475,81.13725490196079,0.18862745098039213,0.5389552145274912,0.6483995578309835,0.461044785472509,0.45681049653744055,0.9049821695525156,0.12885192309356486,0.12885192309356486,155.52377158697774,155.52377158697774,0.7035257678427546,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.35,6,135.9007547800673,380.02454545991213,18.919368034819904,116.9813867452474,81.33333333333333,0.18666666666666665,0.5386229901253128,0.6483995578309835,0.46137700987468727,0.45642933798779367,0.9075574358211951,0.12741555175619923,0.12741555175619923,155.74466862654546,155.74466862654546,0.7026281419809307,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.35,7,137.9440787792605,384.4248199016234,19.248312034503208,118.69576674475728,82.70588235294117,0.17294117647058826,0.5396011787472916,0.6483995578309835,0.46039882125270837,0.44723738740751284,0.9088666791317226,0.11778647752029653,0.11778647752029653,156.36132441874238,156.36132441874238,0.7053190449590725,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.35,8,138.04278494399486,387.6659125524883,19.41891746142736,118.62386748256748,82.47058823529412,0.17529411764705882,0.5376662990360271,0.6483995578309835,0.4623337009639728,0.4493303196481544,0.9081020879444368,0.11969456562100451,0.11969456562100451,156.81191436266445,156.81191436266445,0.6999509055288857,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.35,9,135.3691718182318,384.1250778246487,18.94508574430264,116.42408607392916,80.41176470588235,0.19588235294117648,0.5345854057257435,0.6483995578309835,0.46541459427425647,0.4653141057873729,0.9085920751742462,0.13399326606231146,0.13399326606231146,156.31632877317648,156.31632877317648,0.6919133234314546,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.35,10,138.64547356050548,392.4676868324724,19.639634581568153,119.00583897893738,82.47058823529412,0.17529411764705888,0.535340141358594,0.6483995578309835,0.464659858641406,0.4505136508856165,0.9073724703633295,0.11957140711972786,0.11957140711972786,157.47478534751335,157.47478534751335,0.6942212657289794,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.35,11,136.5185505567316,383.38634268240605,19.071676803776686,117.44687375295493,81.54901960784314,0.18450980392156863,0.537572304723659,0.6483995578309835,0.46242769527634087,0.4551362678285019,0.9055078463699329,0.12610563916250542,0.12610563916250542,156.21570412998318,156.21570412998318,0.6994467746927823,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.4,0,130.63822027229054,429.9042200045335,21.300312622824826,109.3379076494657,72.03921568627452,0.27960784313725495,0.4962604764533851,0.6483995578309835,0.5037395235466149,0.5360588758561615,0.9108474148791696,0.19582825839619508,0.19582825839619508,162.4478105178528,162.4478105178528,0.5966041185720468,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.4,1,129.1699811501802,425.55365397107204,21.005996551465323,108.16398459871489,71.19607843137256,0.2880392156862745,0.49604103969658364,0.6483995578309835,0.5039589603034164,0.5408713328402753,0.9091989870490245,0.20208482720944246,0.20208482720944246,161.88413326453178,161.88413326453178,0.5959361050820651,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.4,2,132.47349041960229,433.77305427160934,21.722819017326678,110.75067140227567,73.23529411764706,0.2676470588235294,0.4975389030755304,0.6483995578309835,0.5024610969244696,0.5273960910063092,0.9105913836536789,0.18700000946801112,0.18700000946801112,162.9441637316517,162.9441637316517,0.6002065900759156,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.4,3,132.81968423569046,426.2215116657793,21.648541453751342,111.17114278193911,74.25490196078431,0.25745098039215686,0.5030351292399919,0.6483995578309835,0.4969648707600081,0.5157285994872014,0.9048306487084344,0.1799740907114974,0.1799740907114974,161.96459012934238,161.96459012934238,0.6132911105429975,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.4,4,131.7619178977711,432.76008612484463,21.61990628508923,110.14201161268188,72.74509803921569,0.27254901960784317,0.4968132715210703,0.6483995578309835,0.5031867284789296,0.5304734881502838,0.9096541449555253,0.1907294252505647,0.1907294252505647,162.81352685542905,162.81352685542905,0.5985025496729846,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.4,5,133.38602467640075,431.1964759533327,21.844706889948014,111.54131778645271,74.31372549019608,0.2568627450980393,0.5012314882543275,0.6483995578309835,0.4987685117456725,0.5167145292077783,0.9065676437953611,0.1796937141179902,0.1796937141179902,162.60571101008492,162.60571101008492,0.6088110894911862,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.4,6,129.79239953334226,421.6834744123787,21.019572416300363,108.77282711704193,72.01960784313725,0.27980392156862743,0.49937707011184235,0.6483995578309835,0.5006229298881577,0.5333465546954569,0.9072861657989069,0.19575722900811723,0.19575722900811723,161.3842998056958,161.3842998056958,0.6046022300337743,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.4,7,130.36687280922808,427.94363094450256,21.235973681184376,109.13089912804367,72.01960784313725,0.2798039215686275,0.49696926949633996,0.6483995578309835,0.50303073050366,0.53536648209888,0.9107697818148199,0.19620725241959347,0.19620725241959347,162.19006697804534,162.19006697804534,0.5987302136756172,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.4,8,130.50064498035164,429.89845114474315,21.38461673440226,109.11602824594938,71.92156862745098,0.2807843137254902,0.49595355405757335,0.6483995578309835,0.5040464459424266,0.5357540192457738,0.9085370366568063,0.1966724198059989,0.1966724198059989,162.44620857654405,162.44620857654405,0.5966264217950277,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.4,9,131.37705886809553,430.00730116123884,21.451180881835953,109.92587798625962,72.66666666666667,0.2733333333333334,0.4977467107252249,0.6483995578309835,0.5022532892747751,0.5305521054759271,0.9091470501663016,0.19132774640414657,0.19132774640414657,162.46070401135097,162.46070401135097,0.599863966627193,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.4,10,132.05329691759783,432.8104983667617,21.63472454072392,110.41857237687393,72.96078431372548,0.2703921568627451,0.49724501362590295,0.6483995578309835,0.502754986374097,0.5286297339040366,0.908439961252914,0.188968044912042,0.188968044912042,162.82105015594271,162.82105015594271,0.5996889513617528,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.4,11,130.19640965856038,427.4275744882327,21.241664248908908,108.95474540965144,71.92156862745098,0.2807843137254902,0.4969406157866247,0.6483995578309835,0.5030593842133753,0.5344650880162295,0.9058914975449872,0.19694105263200548,0.19694105263200548,162.1247801239061,162.1247801239061,0.5986601405472193,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.45,0,127.33512197470883,470.4308752943214,23.579067600270406,103.75605437443839,66.33333333333333,0.3366666666666666,0.4688241967239773,0.6483995578309835,0.5311758032760228,0.579647436003269,0.91005023550664,0.23973281362105012,0.23973281362105012,167.48676543199483,167.48676543199483,0.5319998899860415,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.45,1,130.0628122122219,489.6609365869934,24.435020297201525,105.6277919150204,67.11764705882354,0.32882352941176457,0.4644310035149609,0.6483995578309835,0.5355689964850391,0.5769718770072012,0.9098155027686456,0.23387286458583723,0.23387286458583723,169.7662965895589,169.7662965895589,0.5220985507596207,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.45,2,127.35102797832617,469.0955023305391,23.44762337999424,103.90340459833195,66.43137254901961,0.3356862745098039,0.4694681566628781,0.6483995578309835,0.5305318433371219,0.5794317283374979,0.9110606588787533,0.23890502362320032,0.23890502362320032,167.3259787646524,167.3259787646524,0.5335836604841803,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.45,3,127.86228187920892,475.9755088396739,23.770976066894907,104.091305812314,66.3921568627451,0.33607843137254895,0.46725251890422914,0.6483995578309835,0.5327474810957707,0.578644929945026,0.9057907725213314,0.2395978839179635,0.2395978839179635,168.14968625696108,168.14968625696108,0.5279071612509881,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.45,4,128.9533677038756,474.0419525191482,23.89906466081498,105.05430304306064,67.3921568627451,0.32607843137254905,0.47027070184700376,0.6483995578309835,0.5297292981529963,0.5722432226171431,0.9096308760418303,0.23206485455738324,0.23206485455738324,167.9164608773612,167.9164608773612,0.5347068971166591,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.45,5,129.316087807672,483.3111316874055,24.188948660497232,105.12713914717476,66.98039215686275,0.3301960784313725,0.46614337916355014,0.6483995578309835,0.5338566208364499,0.5763356017448902,0.9082095980781169,0.2349126938834128,0.2349126938834128,169.02089344824907,169.02089344824907,0.5259082907366669,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.45,6,125.46727110290958,469.5330290690035,23.11638798738902,102.35088311552057,64.96078431372548,0.350392156862745,0.4658647983081843,0.6483995578309835,0.5341352016918157,0.5892833230582148,0.9079332413376635,0.2503573311541664,0.2503573311541664,167.37071844839147,167.37071844839147,0.524455718604552,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.45,7,126.27314028466769,463.0006290670561,23.150031453351406,103.12310883131629,66.0,0.3399999999999999,0.4704088285607675,0.6483995578309835,0.5295911714392324,0.58141701566364,0.9102094914791503,0.24200185884839615,0.24200185884839615,166.58766483625504,166.58766483625504,0.536020685730052,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.45,8,130.23338551406053,485.36549296530956,24.351696504614626,105.8816890094459,67.54901960784314,0.32450980392156853,0.46680239504529875,0.6483995578309835,0.5331976049547013,0.5734854061358146,0.9112214030349292,0.23058555268278233,0.23058555268278233,169.26277804365012,169.26277804365012,0.5276473914617553,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.45,9,127.88917584627998,467.58097707446643,23.608520200531043,104.28065564574892,67.0,0.33,0.47133703145695854,0.6483995578309835,0.5286629685430415,0.5739817261489578,0.9097324999280998,0.23489906720739995,0.23489906720739995,167.14053004236004,167.14053004236004,0.5383237400900821,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.45,10,128.13606384225662,471.3728099551526,23.700554209082277,104.43550963317432,66.94117647058823,0.3305882352941176,0.470036651440084,0.6483995578309835,0.529963348559916,0.5748656005692874,0.9088815518036362,0.23548526104609366,0.23548526104609366,167.59561635875542,167.59561635875542,0.5341255255990276,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.45,11,126.7142507921644,472.63230997858045,23.42110824853899,103.2931425436254,65.70588235294117,0.34294117647058825,0.46663561679091475,0.6483995578309835,0.5333643832090853,0.5837754302563064,0.906235193164456,0.2446450598122327,0.2446450598122327,167.74901706757112,167.74901706757112,0.5267196696972339,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.5,0,129.1459519797444,545.646002373871,27.108450632628912,102.03750134711552,63.07843137254902,0.3692156862745099,0.43949515059671557,0.6483995578309835,0.5605048494032845,0.6088673734965283,0.9110960571209032,0.2663947218170855,0.2663947218170855,176.0446538139218,176.0446538139218,0.46511355185202435,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.5,1,129.76930916444903,534.6797274418376,27.09938388694512,102.66992527750394,64.2156862745098,0.35784313725490197,0.44507074892151605,0.6483995578309835,0.5549292510784839,0.5982938750188367,0.9096353922171441,0.25779591283155723,0.25779591283155723,174.84048099709122,174.84048099709122,0.47769535406802616,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.5,2,129.2634368585756,546.3101537309294,27.25074891580459,102.01268794277101,63.09803921568628,0.3690196078431372,0.43930207123467024,0.6483995578309835,0.5606979287653299,0.6083667122577833,0.9107406988020246,0.2660464141795779,0.2660464141795779,176.11834881895825,176.11834881895825,0.4651389599397068,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.5,3,125.74392136936011,521.2473637085801,25.97447761413568,99.76944375522442,61.96078431372549,0.38039215686274513,0.4434431368099901,0.6483995578309835,0.55655686319001,0.6120332330896996,0.9053422677138999,0.27471668630503165,0.27471668630503165,173.3710480481393,173.3710480481393,0.4740572379295632,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.5,4,126.16962753958775,520.3909650571279,26.083493380368935,100.08613415921886,62.31372549019608,0.37686274509803913,0.4444896029821289,0.6483995578309835,0.5555103970178711,0.6104048701182196,0.908798501321798,0.2718580851593452,0.2718580851593452,173.2756513326292,173.2756513326292,0.4766495648143278,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.5,5,127.27846922463743,527.0067893124199,26.429941066909215,100.84852815772823,62.80392156862745,0.37196078431372553,0.4440261691095663,0.6483995578309835,0.5559738308904337,0.6068715280827216,0.90717690550698,0.2685603302943567,0.2685603302943567,174.0095139093091,174.0095139093091,0.4748297738649937,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.5,6,127.83001407744123,530.706921371918,26.553876656243062,101.27613742119819,62.96078431372549,0.3703921568627451,0.4431933486323539,0.6483995578309835,0.5568066513676462,0.6072756538652979,0.9093264955694371,0.26711486873003754,0.26711486873003754,174.41776504126074,174.41776504126074,0.47332971151796166,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.5,7,128.73725029226355,537.4424376809748,26.898308497531843,101.83894179473175,63.23529411764706,0.36764705882352944,0.4420431811890441,0.6483995578309835,0.5579568188109559,0.6068348196676485,0.9113619294041205,0.26502341679002767,0.26502341679002767,175.15721815095375,175.15721815095375,0.47079565977304827,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.5,8,127.28264817421048,526.3259406161884,26.43053081374363,100.85211736046685,62.8235294117647,0.37176470588235305,0.4441371871224639,0.6483995578309835,0.555862812877536,0.6073464983622014,0.9090974189923804,0.2682294949085968,0.2682294949085968,173.93358117106348,173.93358117106348,0.47547008428782805,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.5,9,129.01256864786083,538.943909435434,26.994709242023657,102.01785940583717,63.333333333333336,0.3666666666666666,0.44180107779349825,0.6483995578309835,0.5581989222065018,0.6057492448692883,0.9095977908793446,0.26413655742281106,0.26413655742281106,175.3211457754268,175.3211457754268,0.47058243158521323,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.5,10,128.02270066110893,535.1209434878994,26.72267864971426,101.30002201139469,62.8235294117647,0.37176470588235305,0.44162815612540324,0.6483995578309835,0.5583718438745967,0.6089986167005357,0.909955374337925,0.26804045912507724,0.26804045912507724,174.90393861981826,174.90393861981826,0.47002972952002914,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.5,11,127.14903301959167,531.7747996208142,26.50303940977424,100.64599360981742,62.3921568627451,0.3760784313725489,0.44160046059999286,0.6483995578309835,0.5583995394000071,0.6098397727781549,0.9051296471956665,0.27151208309732694,0.27151208309732694,174.53634415887856,174.53634415887856,0.4699163627513884,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.55,0,124.41729594268628,580.5638007707521,28.344765344345813,96.07253059834048,57.96078431372549,0.4203921568627451,0.41915432278800135,0.6483995578309835,0.5808456772119986,0.6440336010847457,0.9109125344240369,0.30773444693944324,0.30773444693944324,179.70950421085885,179.70950421085885,0.42010263442397544,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.55,1,125.64928635244519,576.5578532517355,28.67828218816179,96.9710041642834,59.01960784313726,0.40980392156862755,0.42264712700453044,0.6483995578309835,0.5773528729954696,0.6353380284372898,0.9095449558411292,0.29926106580564793,0.29926106580564793,179.31239792849013,179.31239792849013,0.428105178280402,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.55,2,125.9848246551759,578.6725821788134,28.763491062537796,97.22133359263813,59.1764705882353,0.40823529411764714,0.4226118652609004,0.6483995578309835,0.5773881347390997,0.6348077537276214,0.9104454445474729,0.29826000633498445,0.29826000633498445,179.52586845329282,179.52586845329282,0.4278158935541205,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.55,3,130.7528538845374,607.8503985402373,30.392520959675497,100.36033292486186,61.0,0.39000000000000007,0.41987611259697616,0.6483995578309835,0.5801238874030238,0.6237628035991902,0.90682373873764,0.2835059688052358,0.2835059688052358,182.48980199668253,182.48980199668253,0.42277239459724286,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.55,4,128.5811187058238,588.3853450929765,29.601493462133902,98.97962524368991,60.490196078431374,0.3950980392156863,0.4233314659073495,0.6483995578309835,0.5766685340926505,0.6256675803307555,0.9084517957929796,0.28776798567791756,0.28776798567791756,180.5271032509507,180.5271032509507,0.42964571649051964,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
0.9,0.55,5,128.52309328956088,594.6242255437023,29.64458294003357,98.87851034952732,60.11764705882353,0.3988235294117648,0.42095999697967695,0.6483995578309835,0.579040003020323,0.6290239936602154,0.9081284591679009,0.29056570184930675,0.29056570184930675,181.16208073484194,181.16208073484194,0.4246896391315998,0.0,0.9,1.0,0.0,0.0,0.0,0.9,0.0,1.0,2.0,0.0,True,on
