point,sigma,delta,pi0,c0,beta,viable,n_rho,quad_coef,quad_coef_se,convex,curvature_resolved,rho_star,rho_star_committed,rho_star_in_support,rho_star_resolved,rho_anchored_max,anchored_left_of_turn
1458,0.4741470264270901,0.0450266851857304,0.3523372675292194,0.8571125231683254,0.0005180453881621,1.0,4,354.90488921758356,63.453119403597164,True,True,0.300845461611763,0.300845461611763,False,False,0.36322167826597684,
1459,0.4741470264270901,0.0450266851857304,0.3592024651356041,0.8571125231683254,0.0005180453881621,1.0,4,287.2948657674672,73.33900087394939,True,True,0.27519302295510417,0.2751930229550028,False,False,0.36322167826597684,
1460,0.4741470264270901,0.0450266851857304,0.3523372675292194,0.8571125231683254,0.0005180453881621,1.0,4,400.7252642327947,128.01188526663222,True,True,0.3323045419932442,0.3323045419932442,False,False,0.36322167826597684,
1461,0.4741470264270901,0.037813933622092,0.3523372675292194,0.8571125231683254,0.0005180453881621,1.0,4,325.5817066536535,15.325402936028777,True,True,0.2927214328462298,0.2927214328462298,False,False,0.36322167826597684,
1462,0.4741470264270901,0.0450266851857304,0.3523372675292194,0.8571125231683254,0.0005180453881621,1.0,4,370.52999446756314,108.02672900526728,True,True,0.31403284654684416,0.3140328465468441,False,False,0.36322167826597684,
1463,0.4741470264270901,0.0450266851857304,0.3523372675292194,0.8571125231683254,0.0005180453881621,1.0,4,402.7344703825497,57.750151672339584,True,True,0.3059153020509517,0.3059153020509517,False,False,0.36322167826597684,
1464,0.4741470264270901,0.0450266851857304,0.3523372675292194,0.8571125231683254,0.0005180453881621,1.0,4,321.1363715091654,58.456128830825996,True,True,0.3111584114936743,0.3111584114936743,False,False,0.36322167826597684,
1465,0.4741470264270901,0.0450266851857304,0.3523372675292194,0.8571125231683254,0.2001791168004274,1.0,4,200.95236780841412,14.637736815720976,True,True,0.2746272555995046,0.2746272555995046,False,False,0.36322167826597684,
1466,0.4741470264270901,0.0450266851857304,0.3523372675292194,0.8571125231683254,0.0005180453881621,1.0,4,426.8409499698926,122.66806538178466,True,True,0.33867583373587185,0.338675833735918,False,False,0.36322167826597684,
1467,0.4741470264270901,0.0450266851857304,0.3523372675292194,1.1365077551454306,0.0005180453881621,1.0,4,434.24763888588524,45.470335621529955,True,True,0.3160278804280299,0.3160278804280299,False,False,0.36322167826597684,
1468,0.5493788816034794,0.037813933622092,0.3592024651356041,1.1365077551454306,0.2001791168004274,1.0,4,102.92400490280397,55.66509285094844,True,False,0.06747331739292561,0.0674733173930749,False,False,0.36322167826597684,
1469,0.5321908542886377,0.084069670792669,0.3256972257047891,1.5715925637632608,0.831709791906178,0.0,4,3792.3437529927473,1695.987685147697,True,True,0.43999999999999617,0.4399999999999961,True,True,0.36322167826597684,1.0
1470,0.4213183481246233,0.084069670792669,0.3256972257047891,1.5715925637632608,0.831709791906178,0.0,4,,,False,False,,,False,False,0.36322167826597684,
1471,0.5321908542886377,0.084069670792669,0.3256972257047891,1.5715925637632608,0.831709791906178,0.0,4,3677.285272526854,1644.5319684057943,True,True,0.43999999999999473,0.4399999999999947,True,True,0.36322167826597684,1.0
1472,0.5321908542886377,0.084069670792669,0.3456068377010524,1.5715925637632608,0.831709791906178,0.0,4,-332.8620017749557,3631.7859815750576,False,False,1.3758903438937942,1.3758903438937942,False,False,0.36322167826597684,
1473,0.5321908542886377,0.084069670792669,0.3256972257047891,1.5715925637632608,0.831709791906178,0.0,4,4024.1191246510193,1799.6407824553519,True,True,0.43999999999999967,0.4399999999999996,True,True,0.36322167826597684,1.0
1474,0.5321908542886377,0.0645802638307213,0.3256972257047891,1.5715925637632608,0.831709791906178,0.0,4,-2930.639232148469,1456.5059815721518,False,False,0.5662321406129391,0.5662321406129391,True,False,0.36322167826597684,
1475,0.5321908542886377,0.084069670792669,0.3256972257047891,1.5715925637632608,0.831709791906178,0.0,4,3792.3437529927473,1695.987685147697,True,True,0.43999999999999617,0.4399999999999961,True,True,0.36322167826597684,1.0
1476,0.5321908542886377,0.084069670792669,0.3256972257047891,1.5715925637632608,0.831709791906178,0.0,4,4070.19257250828,1820.2454547286884,True,True,0.4400000000000013,0.4400000000000013,True,True,0.36322167826597684,1.0
1477,0.5321908542886377,0.084069670792669,0.3256972257047891,1.5715925637632608,0.831709791906178,0.0,4,3638.5907742327786,1627.2272626976396,True,True,0.4399999999999993,0.4399999999999993,True,True,0.36322167826597684,1.0
1478,0.5321908542886377,0.084069670792669,0.3256972257047891,1.5715925637632608,0.7703120931982994,0.0,4,3876.4566521789643,1733.6041172207065,True,True,0.43999999999999806,0.439999999999998,True,True,0.36322167826597684,1.0
1479,0.5321908542886377,0.084069670792669,0.3256972257047891,1.5715925637632608,0.831709791906178,0.0,4,3600.8091958658642,1610.33082719251,True,True,0.439999999999999,0.439999999999999,True,True,0.36322167826597684,1.0
1480,0.5321908542886377,0.084069670792669,0.3256972257047891,1.725972829386592,0.831709791906178,0.0,4,3656.211473377637,1635.1074789174315,True,True,0.440000000000001,0.440000000000001,True,True,0.36322167826597684,1.0
1481,0.4213183481246233,0.0645802638307213,0.3456068377010524,1.725972829386592,0.7703120931982994,0.0,4,-2365.6286412499603,1110.4086096585415,False,False,0.5648867436624573,0.5648867436624573,True,False,0.36322167826597684,
1482,0.5822906922549009,0.061868109293282,0.3882628079503775,2.4847289975732565,0.6551500605419278,1.0,4,255.9976518127755,68.01313354709895,True,True,0.44978353307974933,0.4497835330797493,True,True,0.36322167826597684,1.0
1483,0.4540237408131361,0.061868109293282,0.3882628079503775,2.4847289975732565,0.6551500605419278,1.0,4,241.48374270642313,20.83981627144398,True,True,0.4113577327586558,0.4113577327586558,True,True,0.36322167826597684,1.0
1484,0.5822906922549009,0.061868109293282,0.3882628079503775,2.4847289975732565,0.6551500605419278,1.0,4,254.07787384122514,63.88775538388841,True,True,0.4443312298080203,0.4443312298080076,True,True,0.36322167826597684,1.0
1485,0.5822906922549009,0.061868109293282,0.3777439880184829,2.4847289975732565,0.6551500605419278,1.0,4,272.7485753992996,23.432030632822084,True,True,0.4620674513966712,0.4620674513966712,True,True,0.36322167826597684,1.0
1486,0.5822906922549009,0.061868109293282,0.3882628079503775,2.4847289975732565,0.6551500605419278,1.0,4,226.32748257208397,22.004634055072362,True,True,0.42560425013698217,0.4256042501369821,True,True,0.36322167826597684,1.0
1487,0.5822906922549009,0.0497286239638924,0.3882628079503775,2.4847289975732565,0.6551500605419278,1.0,4,174.02696090133924,42.95255700694801,True,True,0.39052735267101674,0.3905273526711839,True,True,0.36322167826597684,1.0
1488,0.5822906922549009,0.061868109293282,0.3882628079503775,2.4847289975732565,0.6551500605419278,1.0,4,255.9976518127755,68.01313354709815,True,True,0.44978353307974933,0.4497835330797493,True,True,0.36322167826597684,1.0
1489,0.5822906922549009,0.061868109293282,0.3882628079503775,2.4847289975732565,0.6551500605419278,0.0,4,-3809.2217885468053,1827.3638970548425,False,False,0.5680213508181247,0.5680213508181247,True,False,0.36322167826597684,
1490,0.5822906922549009,0.061868109293282,0.3882628079503775,2.4847289975732565,0.6551500605419278,1.0,4,131.8576491663953,3.8339108506511246,True,True,0.38056275137147705,0.3805627513716977,True,True,0.36322167826597684,1.0
1491,0.5822906922549009,0.061868109293282,0.3882628079503775,2.4847289975732565,0.4842300005257129,1.0,4,253.6237792781057,99.70227618517494,True,True,0.4202431286893925,0.4202431286893925,True,True,0.36322167826597684,1.0
1492,0.5822906922549009,0.061868109293282,0.3882628079503775,2.4847289975732565,0.6551500605419278,1.0,4,276.50090108574113,64.65452039538775,True,True,0.4641938444830423,0.4641938444830423,True,True,0.36322167826597684,1.0
1493,0.5822906922549009,0.061868109293282,0.3882628079503775,2.403239509090781,0.6551500605419278,1.0,4,205.74434474282003,71.2141263427266,True,True,0.41401042607997846,0.4140104260799784,True,True,0.36322167826597684,1.0
1494,0.4540237408131361,0.0497286239638924,0.3777439880184829,2.403239509090781,0.4842300005257129,1.0,4,56.63033971772484,14.966223507176112,True,True,-0.18308740744253202,-0.183087407442532,False,False,0.36322167826597684,
1495,0.4238561678677797,0.0378141519986093,0.3147472771815955,1.207754671573639,0.4511255985125899,1.0,4,277.5221037711448,54.99764274581676,True,True,0.34245415337076046,0.3424541533707604,False,False,0.36322167826597684,
1496,0.576060862839222,0.0378141519986093,0.3147472771815955,1.207754671573639,0.4511255985125899,1.0,4,139.61999981429977,1.2267786987312774,True,True,0.2719033610819905,0.2719033610818954,False,False,0.36322167826597684,
1497,0.4238561678677797,0.0378141519986093,0.3147472771815955,1.207754671573639,0.4511255985125899,1.0,4,245.5809981894252,52.135314030936584,True,True,0.32163078196198036,0.3216307819619803,False,False,0.36322167826597684,
1498,0.4238561678677797,0.0378141519986093,0.3141727690584958,1.207754671573639,0.4511255985125899,1.0,4,195.21487937000364,113.5328984285135,True,False,0.26795849514419146,0.2679584951441914,False,False,0.36322167826597684,
1499,0.4238561678677797,0.0378141519986093,0.3147472771815955,1.207754671573639,0.4511255985125899,1.0,4,219.64380715285702,43.37355573447858,True,True,0.29068812526665494,0.2906881252667104,False,False,0.36322167826597684,
1500,0.4238561678677797,0.0841267336718738,0.3147472771815955,1.207754671573639,0.4511255985125899,0.0,4,,,False,False,,,False,False,0.36322167826597684,
1501,0.4238561678677797,0.0378141519986093,0.3147472771815955,1.207754671573639,0.4511255985125899,1.0,4,245.26528664952951,76.86420272370084,True,True,0.31077228837754584,0.3107722883775458,False,False,0.36322167826597684,
1502,0.4238561678677797,0.0378141519986093,0.3147472771815955,1.207754671573639,0.4511255985125899,1.0,4,62.013458134352305,6.561539088986448,True,True,0.08873136498145531,0.0887313649814553,False,False,0.36322167826597684,
1503,0.4238561678677797,0.0378141519986093,0.3147472771815955,1.207754671573639,0.4511255985125899,1.0,4,34.11887468831796,9.371436280268139,True,True,-0.742626401383132,-0.742626401383132,False,False,0.36322167826597684,
1504,0.4238561678677797,0.0378141519986093,0.3147472771815955,1.207754671573639,0.5546209495514631,1.0,4,299.00055967847675,18.182310351362695,True,True,0.37573219125813767,0.3757321912581376,True,True,0.36322167826597684,1.0
1505,0.4238561678677797,0.0378141519986093,0.3147472771815955,1.207754671573639,0.4511255985125899,1.0,4,277.3375336014237,55.645841027980296,True,True,0.3486708231492494,0.3486708231492494,False,False,0.36322167826597684,
1506,0.4238561678677797,0.0378141519986093,0.3147472771815955,0.9846460055559874,0.4511255985125899,1.0,4,241.62231690832886,117.509071555699,True,True,0.328190578791472,0.3281905787914306,False,False,0.36322167826597684,
1507,0.576060862839222,0.0841267336718738,0.3141727690584958,0.9846460055559874,0.5546209495514631,0.0,4,2051.296947514809,917.3678833361909,True,True,0.43999999999999156,0.4399999999999915,True,True,0.36322167826597684,1.0
1508,0.4260396394878626,0.0347253179177641,0.346458559948951,2.052354345098138,0.5415378976613283,1.0,4,22.218141394975586,38.858268194199994,True,False,-0.47601583171222933,-0.4760158317093901,False,False,0.36322167826597684,
1509,0.5725107925012708,0.0347253179177641,0.346458559948951,2.052354345098138,0.5415378976613283,1.0,4,215.45242281666634,10.481627013252691,True,True,0.36901203334480626,0.3690120333446994,True,True,0.36322167826597684,1.0
1510,0.4260396394878626,0.0347253179177641,0.346458559948951,2.052354345098138,0.5415378976613283,1.0,4,9.437422368115504,52.98875217460705,True,False,-1.9430980781835672,-1.9430980781927645,False,False,0.36322167826597684,
1511,0.4260396394878626,0.0347253179177641,0.3294539230875671,2.052354345098138,0.5415378976613283,1.0,4,111.10451719994595,45.466727045999825,True,True,0.24626140468817173,0.2462614046881717,False,False,0.36322167826597684,
1512,0.4260396394878626,0.0347253179177641,0.346458559948951,2.052354345098138,0.5415378976613283,1.0,4,28.19412363158034,28.66526409125927,True,False,-0.275288414380486,-0.2752884143826549,False,False,0.36322167826597684,
1513,0.4260396394878626,0.0817924262210726,0.346458559948951,2.052354345098138,0.5415378976613283,0.0,4,511.9621625781307,3114.703364213861,True,False,-0.14415649914882905,-0.144156499148829,False,False,0.36322167826597684,
1514,0.4260396394878626,0.0347253179177641,0.346458559948951,2.052354345098138,0.5415378976613283,1.0,4,21.561645792905576,39.07239960411853,True,False,-0.5078894267197107,-0.5078894267197107,False,False,0.36322167826597684,
1515,0.4260396394878626,0.0347253179177641,0.346458559948951,2.052354345098138,0.5415378976613283,1.0,4,29.128621900482255,36.592387817968216,True,False,-0.28357792878094346,-0.2835779287809434,False,False,0.36322167826597684,
1516,0.4260396394878626,0.0347253179177641,0.346458559948951,2.052354345098138,0.5415378976613283,1.0,4,56.19410558214738,92.96551613403102,True,False,-0.03620589854855714,-0.0362058985485571,False,False,0.36322167826597684,
1517,0.4260396394878626,0.0347253179177641,0.346458559948951,2.052354345098138,0.0898388270288705,1.0,4,343.8718975490191,56.385741983507984,True,True,0.3216948217655188,0.3216948217655003,False,False,0.36322167826597684,
1518,0.4260396394878626,0.0347253179177641,0.346458559948951,2.052354345098138,0.5415378976613283,1.0,4,28.19384668531246,13.97683841907108,True,True,-0.20125633767947726,-0.201256337679733,False,False,0.36322167826597684,
1519,0.4260396394878626,0.0347253179177641,0.346458559948951,1.4883335158228874,0.5415378976613283,1.0,4,62.30913764545962,8.712636547517773,True,True,0.16800724120001997,0.1680072412000199,False,False,0.36322167826597684,
1520,0.5725107925012708,0.0817924262210726,0.3294539230875671,1.4883335158228874,0.0898388270288705,0.0,4,288.79032874852584,2133.918457108264,True,False,-0.26090672069432647,-0.2609067206943264,False,False,0.36322167826597684,
1521,0.5676043596118688,0.071841505151242,0.3698672981932759,1.2670785300433636,0.3687920421361923,0.0,4,1216.866940625713,3196.336568769889,True,False,0.16506138483589694,0.1650613848359366,False,False,0.36322167826597684,
1522,0.4942801279947161,0.071841505151242,0.3698672981932759,1.2670785300433636,0.3687920421361923,0.0,4,937.4121230022585,3509.9241694268817,True,False,0.06510230255730165,0.0651023025573016,False,False,0.36322167826597684,
1523,0.5676043596118688,0.071841505151242,0.3698672981932759,1.2670785300433636,0.3687920421361923,0.0,4,307.9701207757394,3871.468293702708,True,False,-0.7243774241019548,-0.7243774241019548,False,False,0.36322167826597684,
1524,0.5676043596118688,0.071841505151242,0.3656873975880444,1.2670785300433636,0.3687920421361923,0.0,4,1347.3143506372849,2873.8089724283695,True,False,0.2092195124720804,0.2092195124720804,False,False,0.36322167826597684,
1525,0.5676043596118688,0.071841505151242,0.3698672981932759,1.2670785300433636,0.3687920421361923,0.0,4,1216.866940625713,3196.336568769889,True,False,0.16506138483589694,0.1650613848359366,False,False,0.36322167826597684,
1526,0.5676043596118688,0.055817057993263,0.3698672981932759,1.2670785300433636,0.3687920421361923,1.0,4,235.7857226796859,121.77854923119334,True,False,0.28087657506495484,0.2808765750649548,False,False,0.36322167826597684,
1527,0.5676043596118688,0.071841505151242,0.3698672981932759,1.2670785300433636,0.3687920421361923,0.0,4,1125.6183932448698,3318.760021967712,True,False,0.13628813975807796,0.1362881397580779,False,False,0.36322167826597684,
1528,0.5676043596118688,0.071841505151242,0.3698672981932759,1.2670785300433636,0.3687920421361923,0.0,4,157.4865089086377,3942.5403438448993,True,False,-1.839122137880858,-1.839122137882098,False,False,0.36322167826597684,
